index,elapsed_time,time,temp
737,22184.94,22593.781,"23.58
"
738,22215.03,22623.875,"23.77
"
739,22245.14,22653.984,"23.61
"
740,22275.24,22684.078,"23.55
"
741,22305.34,22714.187,"23.60
"
742,22335.44,22744.281,"23.58
"
743,22365.55,22774.39,"23.60
"
744,22395.64,22804.484,"23.59
"
745,22425.75,22834.593,"23.65
"
746,22455.84,22864.687,"23.61
"
747,22485.95,22894.796,"23.60
"
748,22516.05,22924.89,"23.65
"
749,22546.16,22955.0,"23.55
"
750,22576.25,22985.093,"23.55
"
751,22606.36,23015.203,"23.53
"
752,22636.45,23045.296,"23.60
"
753,22666.56,23075.406,"23.61
"
754,22696.66,23105.5,"23.66
"
755,22726.77,23135.609,"23.62
"
756,22756.86,23165.703,"23.53
"
757,22786.97,23195.812,"23.52
"
758,22817.06,23225.906,"23.63
"
759,22847.17,23256.015,"23.64
"
760,22877.27,23286.109,"23.63
"
761,22907.38,23316.218,"23.54
"
762,22937.47,23346.312,"23.61
"
763,22967.58,23376.421,"23.54
"
764,22997.67,23406.515,"23.58
"
765,23027.78,23436.625,"23.58
"
766,23057.88,23466.718,"23.53
"
767,23087.98,23496.828,"23.60
"
768,23118.08,23526.921,"23.56
"
769,23148.19,23557.031,"23.59
"
770,23178.28,23587.125,"23.55
"
771,23208.39,23617.234,"23.61
"
772,23238.48,23647.328,"23.58
"
773,23268.59,23677.437,"23.65
"
774,23298.69,23707.531,"23.65
"
775,23328.8,23737.64,"23.57
"
776,23358.89,23767.734,"23.58
"
777,23389.0,23797.843,"23.67
"
778,23419.09,23827.937,"23.55
"
779,23449.2,23858.046,"23.67
"
780,23479.3,23888.14,"23.56
"
781,23509.41,23918.25,"23.55
"
782,23539.5,23948.343,"23.78
"
783,23569.61,23978.453,"23.55
"
784,23599.7,24008.546,"23.70
"
785,23629.81,24038.656,"23.59
"
786,23659.92,24068.765,"23.52
"
787,23690.02,24098.859,"23.74
"
788,23720.12,24128.968,"23.61
"
789,23750.22,24159.062,"23.58
"
790,23780.33,24189.171,"23.84
"
791,23810.42,24219.265,"23.66
"
792,23840.53,24249.375,"23.65
"
793,23870.62,24279.468,"23.49
"
794,23900.74,24309.578,"23.59
"
795,23930.83,24339.671,"23.60
"
796,23960.94,24369.781,"23.62
"
797,23991.03,24399.875,"23.55
"
798,24021.14,24429.984,"23.52
"
799,24051.24,24460.078,"23.53
"
800,24081.34,24490.187,"23.51
"
801,24111.44,24520.281,"23.63
"
802,24141.55,24550.39,"23.63
"
803,24171.64,24580.484,"23.70
"
804,24201.75,24610.593,"23.60
"
805,24231.84,24640.687,"23.81
"
806,24261.95,24670.796,"23.66
"
807,24292.05,24700.89,"23.66
"
808,24322.16,24731.0,"23.73
"
809,24352.25,24761.093,"23.77
"
810,24382.36,24791.203,"23.65
"
811,24412.45,24821.296,"23.72
"
812,24442.56,24851.406,"23.74
"
813,24472.66,24881.5,"23.71
"
814,24502.77,24911.609,"23.67
"
815,24532.86,24941.703,"23.61
"
816,24562.97,24971.812,"23.60
"
817,24593.06,25001.906,"23.70
"
818,24623.17,25032.015,"23.62
"
819,24653.27,25062.109,"23.65
"
820,24683.38,25092.218,"23.57
"
821,24713.47,25122.312,"23.71
"
822,24743.58,25152.421,"23.51
"
823,24773.67,25182.515,"23.59
"
824,24803.78,25212.625,"23.63
"
825,24833.88,25242.718,"23.69
"
826,24863.98,25272.828,"23.58
"
827,24894.08,25302.921,"23.59
"
828,24924.19,25333.031,"23.53
"
829,24954.28,25363.125,"23.70
"
830,24984.39,25393.234,"23.55
"
831,25014.48,25423.328,"23.55
"
832,25044.59,25453.437,"23.68
"
833,25074.69,25483.531,"23.59
"
834,25104.8,25513.64,"23.70
"
835,25134.89,25543.734,"23.66
"
836,25165.0,25573.843,"23.59
"
837,25195.09,25603.937,"23.74
"
838,25225.2,25634.046,"23.67
"
839,25255.3,25664.14,"23.75
"
840,25285.41,25694.25,"23.69
"
841,25315.5,25724.343,"23.66
"
842,25345.61,25754.453,"23.71
"
843,25375.7,25784.546,"23.55
"
844,25405.81,25814.656,"23.58
"
845,25435.91,25844.75,"23.50
"
846,25466.02,25874.859,"23.66
"
847,25496.11,25904.953,"23.57
"
848,25526.22,25935.062,"23.59
"
849,25556.31,25965.156,"23.53
"
850,25586.42,25995.265,"23.62
"
851,25616.52,26025.359,"23.61
"
852,25646.62,26055.468,"23.60
"
853,25676.72,26085.562,"23.62
"
854,25706.83,26115.671,"23.71
"
855,25736.94,26145.781,"23.64
"
856,25767.03,26175.875,"23.55
"
857,25797.14,26205.984,"23.75
"
858,25827.24,26236.078,"23.67
"
859,25857.34,26266.187,"23.58
"
860,25887.44,26296.281,"23.47
"
861,25917.55,26326.39,"23.67
"
862,25947.64,26356.484,"23.53
"
863,25977.75,26386.593,"23.62
"
864,26007.84,26416.687,"23.62
"
865,26037.95,26446.796,"23.64
"
866,26068.05,26476.89,"23.59
"
867,26098.16,26507.0,"23.73
"
868,26128.25,26537.093,"23.66
"
869,26158.36,26567.203,"23.62
"
870,26188.45,26597.296,"23.63
"
871,26218.56,26627.406,"23.53
"
872,26248.66,26657.5,"23.65
"
873,26278.77,26687.609,"23.55
"
874,26308.86,26717.703,"23.57
"
875,26338.97,26747.812,"23.57
"
876,26369.06,26777.906,"23.64
"
877,26399.17,26808.015,"23.62
"
878,26429.27,26838.109,"23.72
"
879,26459.38,26868.218,"23.68
"
880,26489.47,26898.312,"23.67
"
881,26519.58,26928.421,"23.66
"
882,26549.67,26958.515,"23.74
"
883,26579.78,26988.625,"23.72
"
884,26609.88,27018.718,"23.73
"
885,26639.98,27048.828,"23.64
"
886,26670.08,27078.921,"23.75
"
887,26700.19,27109.031,"23.67
"
888,26730.28,27139.125,"23.60
"
889,26760.39,27169.234,"23.65
"
890,26790.48,27199.328,"23.73
"
891,26820.59,27229.437,"23.78
"
892,26850.69,27259.531,"23.59
"
893,26880.8,27289.64,"23.70
"
894,26910.89,27319.734,"23.56
"
895,26941.0,27349.843,"23.64
"
896,26971.09,27379.937,"23.61
"
897,27001.2,27410.046,"23.65
"
898,27031.3,27440.14,"23.66
"
899,27061.41,27470.25,"23.67
"
900,27091.5,27500.343,"23.54
"
901,27121.61,27530.453,"23.67
"
902,27151.7,27560.546,"23.56
"
903,27181.81,27590.656,"23.59
"
904,27211.91,27620.75,"23.64
"
905,27242.02,27650.859,"23.60
"
906,27272.11,27680.953,"23.60
"
907,27302.22,27711.062,"23.65
"
908,27332.31,27741.156,"23.55
"
909,27362.42,27771.265,"23.71
"
910,27392.52,27801.359,"23.63
"
911,27422.62,27831.468,"23.54
"
912,27452.72,27861.562,"23.64
"
913,27482.83,27891.671,"23.58
"
914,27512.92,27921.765,"23.65
"
915,27543.03,27951.875,"23.67
"
916,27573.12,27981.968,"23.64
"
917,27603.24,28012.078,"23.74
"
918,27633.33,28042.171,"23.66
"
919,27663.44,28072.281,"23.55
"
920,27693.53,28102.375,"23.69
"
921,27723.64,28132.484,"23.83
"
922,27753.74,28162.578,"23.71
"
923,27783.84,28192.687,"23.59
"
924,27813.94,28222.781,"23.67
"
925,27844.05,28252.89,"23.74
"
926,27874.14,28282.984,"23.69
"
927,27904.25,28313.093,"23.66
"
928,27934.34,28343.187,"23.58
"
929,27964.45,28373.296,"23.68
"
930,27994.55,28403.39,"23.55
"
931,28024.66,28433.5,"23.61
"
932,28054.75,28463.593,"23.64
"
933,28084.86,28493.703,"23.55
"
934,28114.95,28523.796,"23.71
"
935,28145.06,28553.906,"23.59
"
936,28175.16,28584.0,"23.62
"
937,28205.27,28614.109,"23.65
"
938,28235.36,28644.203,"23.69
"
939,28265.47,28674.312,"23.72
"
940,28295.56,28704.406,"23.67
"
941,28325.67,28734.515,"23.68
"
942,28355.77,28764.609,"23.67
"
943,28385.88,28794.718,"23.66
"
944,28415.97,28824.812,"23.59
"
945,28446.08,28854.921,"23.63
"
946,28476.17,28885.015,"23.58
"
947,28506.28,28915.125,"23.62
"
948,28536.39,28945.234,"23.53
"
949,28566.48,28975.328,"23.66
"
950,28596.59,29005.437,"23.69
"
951,28626.69,29035.531,"23.61
"
952,28656.8,29065.64,"23.57
"
953,28686.89,29095.734,"23.62
"
954,28717.0,29125.843,"23.60
"
955,28747.09,29155.937,"23.60
"
956,28777.19,29186.031,"23.59
"
957,28807.3,29216.14,"23.57
"
958,28837.39,29246.234,"23.69
"
959,28867.5,29276.343,"23.63
"
960,28897.59,29306.437,"23.76
"
961,28927.7,29336.546,"23.68
"
962,28957.8,29366.64,"23.82
"
963,28987.91,29396.75,"23.70
"
964,29018.02,29426.859,"23.72
"
965,29048.11,29456.953,"23.59
"
966,29078.22,29487.062,"23.56
"
967,29108.31,29517.156,"23.48
"
968,29138.42,29547.265,"23.49
"
969,29168.52,29577.359,"23.64
"
970,29198.62,29607.468,"23.63
"
971,29228.72,29637.562,"23.62
"
972,29258.83,29667.671,"23.65
"
973,29288.92,29697.765,"23.62
"
974,29319.03,29727.875,"23.58
"
975,29349.12,29757.968,"23.66
"
976,29379.24,29788.078,"23.56
"
977,29409.33,29818.171,"23.60
"
978,29439.44,29848.281,"23.61
"
979,29469.53,29878.375,"23.68
"
980,29499.64,29908.484,"23.65
"
981,29529.74,29938.578,"23.76
"
982,29559.84,29968.687,"23.78
"
983,29589.94,29998.781,"23.62
"
984,29620.05,30028.89,"23.72
"
985,29650.14,30058.984,"23.56
"
986,29680.25,30089.093,"23.53
"
987,29710.34,30119.187,"23.74
"
988,29740.45,30149.296,"23.75
"
989,29770.55,30179.39,"23.64
"
990,29800.66,30209.5,"23.76
"
991,29830.75,30239.593,"23.63
"
992,29860.86,30269.703,"23.62
"
993,29890.95,30299.796,"23.56
"
994,29921.06,30329.906,"23.66
"
995,29951.16,30360.0,"23.68
"
996,29981.27,30390.109,"23.62
"
997,30011.38,30420.218,"23.57
"
998,30041.47,30450.312,"23.60
"
999,30071.58,30480.421,"23.55
"
1000,30101.67,30510.515,"23.51
"
1001,30131.78,30540.625,"23.62
"
1002,30161.88,30570.718,"23.69
"
1003,30191.97,30600.812,"23.64
"
1004,30222.08,30630.921,"23.66
"
1005,30252.17,30661.015,"23.66
"
1006,30282.28,30691.125,"23.56
"
1007,30312.39,30721.234,"23.69
"
1008,30342.48,30751.328,"23.62
"
1009,30372.59,30781.437,"23.59
"
1010,30402.69,30811.531,"23.56
"
1011,30432.8,30841.64,"23.65
"
1012,30462.89,30871.734,"23.65
"
1013,30493.0,30901.843,"23.70
"
1014,30523.09,30931.937,"23.71
"
1015,30553.2,30962.046,"23.62
"
1016,30583.3,30992.14,"23.59
"
1017,30613.41,31022.25,"23.70
"
1018,30643.5,31052.343,"23.65
"
1019,30673.61,31082.453,"23.64
"
1020,30703.7,31112.546,"23.55
"
1021,30733.81,31142.656,"23.56
"
1022,30763.91,31172.75,"23.77
"
1023,30794.02,31202.859,"23.62
"
1024,30824.11,31232.953,"23.66
"
1025,30854.22,31263.062,"23.75
"
1026,30884.31,31293.156,"23.46
"
1027,30914.42,31323.265,"23.61
"
1028,30944.52,31353.359,"23.74
"
1029,30974.62,31383.468,"23.68
"
1030,31004.72,31413.562,"23.61
"
1031,31034.83,31443.671,"23.73
"
1032,31064.92,31473.765,"23.64
"
1033,31095.03,31503.875,"23.56
"
1034,31125.12,31533.968,"23.61
"
1035,31155.24,31564.078,"23.72
"
1036,31185.33,31594.171,"23.68
"
1037,31215.44,31624.281,"23.60
"
1038,31245.53,31654.375,"23.57
"
1039,31275.64,31684.484,"23.55
"
1040,31305.74,31714.578,"23.58
"
1041,31335.84,31744.687,"23.60
"
1042,31365.94,31774.781,"23.78
"
1043,31396.05,31804.89,"23.59
"
1044,31426.14,31834.984,"23.66
"
1045,31456.25,31865.093,"23.65
"
1046,31486.34,31895.187,"23.61
"
1047,31516.45,31925.296,"23.74
"
1048,31546.55,31955.39,"23.70
"
1049,31576.66,31985.5,"23.58
"
1050,31606.75,32015.593,"23.63
"
1051,31636.86,32045.703,"23.62
"
1052,31666.95,32075.796,"23.62
"
1053,31697.06,32105.906,"23.72
"
1054,31727.16,32136.0,"23.56
"
1055,31757.27,32166.109,"23.64
"
1056,31787.36,32196.203,"23.57
"
1057,31817.47,32226.312,"23.63
"
1058,31847.56,32256.406,"23.57
"
1059,31877.67,32286.515,"23.65
"
1060,31907.77,32316.609,"23.57
"
1061,31937.88,32346.718,"23.68
"
1062,31967.97,32376.812,"23.71
"
1063,31998.08,32406.921,"23.75
"
1064,32028.17,32437.015,"23.61
"
1065,32058.28,32467.125,"23.59
"
1066,32088.38,32497.218,"23.62
"
1067,32118.48,32527.328,"23.62
"
1068,32148.58,32557.421,"23.62
"
1069,32178.69,32587.531,"23.67
"
1070,32208.78,32617.625,"23.57
"
1071,32238.89,32647.734,"23.68
"
1072,32268.98,32677.828,"23.52
"
1073,32299.09,32707.937,"23.62
"
1074,32329.19,32738.031,"23.69
"
1075,32359.3,32768.14,"23.68
"
1076,32389.39,32798.234,"23.69
"
1077,32419.5,32828.343,"23.76
"
1078,32449.59,32858.437,"23.67
"
1079,32479.7,32888.546,"23.57
"
1080,32509.81,32918.656,"23.61
"
1081,32539.91,32948.75,"23.62
"
1082,32570.0,32978.843,"23.72
"
1083,32600.11,33008.953,"23.62
"
1084,32630.2,33039.046,"23.63
"
1085,32660.31,33069.156,"23.56
"
1086,32690.42,33099.265,"23.64
"
1087,32720.52,33129.359,"23.64
"
1088,32750.61,33159.453,"23.58
"
1089,32780.72,33189.562,"23.64
"
1090,32810.83,33219.671,"23.60
"
1091,32840.92,33249.765,"23.62
"
1092,32871.03,33279.875,"23.56
"
1093,32901.12,33309.968,"23.66
"
1094,32931.24,33340.078,"23.65
"
1095,32961.33,33370.171,"23.67
"
1096,32991.44,33400.281,"23.57
"
1097,33021.53,33430.375,"23.61
"
1098,33051.64,33460.484,"23.58
"
1099,33081.74,33490.578,"23.68
"
1100,33111.84,33520.687,"23.62
"
1101,33141.94,33550.781,"23.72
"
1102,33172.05,33580.89,"23.61
"
1103,33202.14,33610.984,"23.69
"
1104,33232.24,33641.078,"23.65
"
1105,33262.34,33671.187,"23.63
"
1106,33292.44,33701.281,"23.66
"
1107,33322.55,33731.39,"23.76
"
1108,33352.64,33761.484,"23.69
"
1109,33382.75,33791.593,"23.63
"
1110,33412.84,33821.687,"23.64
"
1111,33442.95,33851.796,"23.61
"
1112,33473.05,33881.89,"23.71
"
1113,33503.16,33912.0,"23.78
"
1114,33533.27,33942.109,"23.68
"
1115,33563.36,33972.203,"23.67
"
1116,33593.47,34002.312,"23.77
"
1117,33623.56,34032.406,"23.66
"
1118,33653.67,34062.515,"23.71
"
1119,33683.77,34092.609,"23.61
"
1120,33713.88,34122.718,"23.71
"
1121,33743.97,34152.812,"23.59
"
1122,33774.08,34182.921,"23.66
"
1123,33804.17,34213.015,"23.66
"
1124,33834.28,34243.125,"23.77
"
1125,33864.38,34273.218,"23.56
"
1126,33894.48,34303.328,"23.61
"
1127,33924.58,34333.421,"23.60
"
1128,33954.69,34363.531,"23.60
"
1129,33984.78,34393.625,"23.70
"
1130,34014.89,34423.734,"23.74
"
1131,34044.98,34453.828,"23.70
"
1132,34075.09,34483.937,"23.65
"
1133,34105.19,34514.031,"23.72
"
1134,34135.3,34544.14,"23.82
"
1135,34165.39,34574.234,"23.66
"
1136,34195.5,34604.343,"23.61
"
1137,34225.59,34634.437,"23.58
"
1138,34255.7,34664.546,"23.73
"
1139,34285.8,34694.64,"23.57
"
1140,34315.91,34724.75,"23.72
"
1141,34346.0,34754.843,"23.64
"
1142,34376.11,34784.953,"23.62
"
1143,34406.2,34815.046,"23.69
"
1144,34436.31,34845.156,"23.70
"
1145,34466.41,34875.25,"23.66
"
1146,34496.52,34905.359,"23.74
"
1147,34526.61,34935.453,"23.69
"
1148,34556.72,34965.562,"23.64
"
1149,34586.83,34995.671,"23.72
"
1150,34616.92,35025.765,"23.72
"
1151,34647.02,35055.859,"23.74
"
1152,34677.12,35085.968,"23.66
"
1153,34707.24,35116.078,"23.68
"
1154,34737.33,35146.171,"23.74
"
1155,34767.42,35176.265,"23.75
"
1156,34797.53,35206.375,"23.61
"
1157,34827.62,35236.468,"23.69
"
1158,34857.74,35266.578,"23.65
"
1159,34887.83,35296.671,"23.72
"
1160,34917.94,35326.781,"23.65
"
1161,34948.03,35356.875,"23.71
"
1162,34978.14,35386.984,"23.75
"
1163,35008.24,35417.078,"23.63
"
1164,35038.34,35447.187,"23.75
"
1165,35068.44,35477.281,"23.61
"
1166,35098.55,35507.39,"23.58
"
1167,35128.64,35537.484,"23.77
"
1168,35158.75,35567.593,"23.78
"
1169,35188.86,35597.703,"23.65
"
1170,35218.95,35627.796,"23.65
"
1171,35249.06,35657.906,"23.62
"
1172,35279.16,35688.0,"23.60
"
1173,35309.27,35718.109,"23.62
"
1174,35339.36,35748.203,"23.59
"
1175,35369.47,35778.312,"23.68
"
1176,35399.56,35808.406,"23.57
"
1177,35429.67,35838.515,"23.62
"
1178,35459.77,35868.609,"23.59
"
1179,35489.86,35898.703,"23.67
"
1180,35519.97,35928.812,"23.66
"
1181,35550.06,35958.906,"23.74
"
1182,35580.17,35989.015,"23.77
"
1183,35610.28,36019.125,"23.64
"
1184,35640.38,36049.218,"23.77
"
1185,35670.48,36079.328,"23.71
"
1186,35700.58,36109.421,"23.69
"
1187,35730.69,36139.531,"23.64
"
1188,35760.78,36169.625,"23.61
"
1189,35790.89,36199.734,"23.69
"
1190,35820.98,36229.828,"23.67
"
1191,35851.09,36259.937,"23.58
"
1192,35881.19,36290.031,"23.67
"
1193,35911.3,36320.14,"23.63
"
1194,35941.39,36350.234,"23.72
"
1195,35971.5,36380.343,"23.67
"
1196,36001.59,36410.437,"23.67
"
1197,36031.7,36440.546,"23.72
"
1198,36061.8,36470.64,"23.78
"
1199,36091.91,36500.75,"23.71
"
1200,36122.0,36530.843,"23.66
"
1201,36152.11,36560.953,"23.53
"
1202,36182.2,36591.046,"23.72
"
1203,36212.31,36621.156,"23.64
"
1204,36242.41,36651.25,"23.64
"
1205,36272.52,36681.359,"23.78
"
1206,36302.61,36711.453,"23.70
"
1207,36332.72,36741.562,"23.81
"
1208,36362.81,36771.656,"23.69
"
1209,36392.92,36801.765,"23.58
"
1210,36423.02,36831.859,"23.53
"
1211,36453.12,36861.968,"23.69
"
1212,36483.22,36892.062,"23.66
"
1213,36513.33,36922.171,"23.58
"
1214,36543.42,36952.265,"23.63
"
1215,36573.53,36982.375,"23.63
"
1216,36603.62,37012.468,"23.64
"
1217,36633.74,37042.578,"23.75
"
1218,36663.83,37072.671,"23.67
"
1219,36693.94,37102.781,"23.72
"
1220,36724.03,37132.875,"23.65
"
1221,36754.14,37162.984,"23.63
"
1222,36784.24,37193.078,"23.70
"
1223,36814.34,37223.187,"23.65
"
1224,36844.44,37253.281,"23.61
"
1225,36874.55,37283.39,"23.69
"
1226,36904.64,37313.484,"23.66
"
1227,36934.75,37343.593,"23.65
"
1228,36964.84,37373.687,"23.64
"
1229,36994.95,37403.796,"23.72
"
1230,37025.05,37433.89,"23.61
"
1231,37055.16,37464.0,"23.58
"
1232,37085.25,37494.093,"23.70
"
1233,37115.36,37524.203,"23.77
"
1234,37145.45,37554.296,"23.57
"
1235,37175.56,37584.406,"23.68
"
1236,37205.66,37614.5,"23.68
"
1237,37235.77,37644.609,"23.68
"
1238,37265.86,37674.703,"23.69
"
1239,37295.97,37704.812,"23.77
"
1240,37326.06,37734.906,"23.64
"
1241,37356.17,37765.015,"23.65
"
1242,37386.27,37795.109,"23.61
"
1243,37416.38,37825.218,"23.66
"
1244,37446.47,37855.312,"23.66
"
1245,37476.58,37885.421,"23.69
"
1246,37506.67,37915.515,"23.69
"
1247,37536.78,37945.625,"23.73
"
1248,37566.88,37975.718,"23.81
"
1249,37596.98,38005.828,"23.71
"
1250,37627.08,38035.921,"23.66
"
1251,37657.19,38066.031,"23.64
"
1252,37687.28,38096.125,"23.73
"
1253,37717.39,38126.234,"23.77
"
1254,37747.48,38156.328,"23.64
"
1255,37777.59,38186.437,"23.75
"
1256,37807.69,38216.531,"23.71
"
1257,37837.8,38246.64,"23.85
"
1258,37867.89,38276.734,"23.66
"
1259,37898.0,38306.843,"23.59
"
1260,37928.09,38336.937,"23.68
"
1261,37958.2,38367.046,"23.62
"
1262,37988.3,38397.14,"23.61
"
1263,38018.41,38427.25,"23.57
"
1264,38048.52,38457.359,"23.72
"
1265,38078.61,38487.453,"23.77
"
1266,38108.7,38517.546,"23.68
"
1267,38138.81,38547.656,"23.74
"
1268,38168.92,38577.765,"23.64
"
1269,38199.02,38607.859,"23.70
"
1270,38229.12,38637.968,"23.66
"
1271,38259.22,38668.062,"23.66
"
1272,38289.33,38698.171,"23.76
"
1273,38319.42,38728.265,"23.59
"
1274,38349.53,38758.375,"23.68
"
1275,38379.62,38788.468,"23.66
"
1276,38409.74,38818.578,"23.78
"
1277,38439.83,38848.671,"23.82
"
1278,38469.94,38878.781,"23.82
"
1279,38500.03,38908.875,"23.69
"
1280,38530.14,38938.984,"23.72
"
1281,38560.24,38969.078,"23.64
"
1282,38590.34,38999.187,"23.77
"
1283,38620.44,39029.281,"23.67
"
1284,38650.55,39059.39,"23.69
"
1285,38680.64,39089.484,"23.66
"
1286,38710.75,39119.593,"23.71
"
1287,38740.84,39149.687,"23.70
"
1288,38770.95,39179.796,"23.73
"
1289,38801.05,39209.89,"23.70
"
1290,38831.16,39240.0,"23.56
"
1291,38861.25,39270.093,"23.76
"
1292,38891.36,39300.203,"23.69
"
1293,38921.45,39330.296,"23.66
"
1294,38951.56,39360.406,"23.76
"
1295,38981.66,39390.5,"23.74
"
1296,39011.77,39420.609,"23.84
"
1297,39041.86,39450.703,"23.66
"
1298,39071.97,39480.812,"23.74
"
1299,39102.06,39510.906,"23.70
"
1300,39132.17,39541.015,"23.59
"
1301,39162.27,39571.109,"23.72
"
1302,39192.38,39601.218,"23.65
"
1303,39222.47,39631.312,"23.71
"
1304,39252.58,39661.421,"23.79
"
1305,39282.67,39691.515,"23.73
"
1306,39312.78,39721.625,"23.83
"
1307,39342.88,39751.718,"23.69
"
1308,39372.98,39781.828,"23.72
"
1309,39403.08,39811.921,"23.62
"
1310,39433.19,39842.031,"23.65
"
1311,39463.28,39872.125,"23.63
"
1312,39493.39,39902.234,"23.59
"
1313,39523.48,39932.328,"23.68
"
1314,39553.59,39962.437,"23.69
"
1315,39583.69,39992.531,"23.58
"
1316,39613.8,40022.64,"23.65
"
1317,39643.89,40052.734,"23.67
"
1318,39674.0,40082.843,"23.65
"
1319,39704.09,40112.937,"23.53
"
1320,39734.2,40143.046,"23.70
"
1321,39764.3,40173.14,"23.73
"
1322,39794.41,40203.25,"23.64
"
1323,39824.5,40233.343,"23.69
"
1324,39854.61,40263.453,"23.74
"
1325,39884.7,40293.546,"23.64
"
1326,39914.81,40323.656,"23.69
"
1327,39944.91,40353.75,"23.67
"
1328,39975.02,40383.859,"23.68
"
1329,40005.11,40413.953,"23.84
"
1330,40035.22,40444.062,"23.68
"
1331,40065.31,40474.156,"23.76
"
1332,40095.42,40504.265,"23.74
"
1333,40125.52,40534.359,"23.73
"
1334,40155.62,40564.468,"23.74
"
1335,40185.72,40594.562,"23.76
"
1336,40215.83,40624.671,"23.64
"
1337,40245.92,40654.765,"23.68
"
1338,40276.03,40684.875,"23.59
"
1339,40306.12,40714.968,"23.80
"
1340,40336.24,40745.078,"23.68
"
1341,40366.33,40775.171,"23.69
"
1342,40396.44,40805.281,"23.66
"
1343,40426.53,40835.375,"23.65
"
1344,40456.64,40865.484,"23.64
"
1345,40486.74,40895.578,"23.68
"
1346,40516.84,40925.687,"23.60
"
1347,40546.94,40955.781,"23.77
"
1348,40577.05,40985.89,"23.67
"
1349,40607.14,41015.984,"23.77
"
1350,40637.25,41046.093,"23.70
"
1351,40667.34,41076.187,"23.84
"
1352,40697.45,41106.296,"23.79
"
1353,40727.55,41136.39,"23.73
"
1354,40757.66,41166.5,"23.80
"
1355,40787.75,41196.593,"23.73
"
1356,40817.86,41226.703,"23.70
"
1357,40847.95,41256.796,"23.72
"
1358,40878.06,41286.906,"23.74
"
1359,40908.16,41317.0,"23.84
"
1360,40938.27,41347.109,"23.66
"
1361,40968.36,41377.203,"23.65
"
1362,40998.47,41407.312,"23.75
"
1363,41028.56,41437.406,"23.64
"
1364,41058.67,41467.515,"23.65
"
1365,41088.77,41497.609,"23.67
"
1366,41118.88,41527.718,"23.61
"
1367,41148.97,41557.812,"23.61
"
1368,41179.08,41587.921,"23.57
"
1369,41209.17,41618.015,"23.61
"
1370,41239.28,41648.125,"23.65
"
1371,41269.38,41678.218,"23.60
"
1372,41299.48,41708.328,"23.70
"
1373,41329.58,41738.421,"23.64
"
1374,41359.69,41768.531,"23.68
"
1375,41389.78,41798.625,"23.64
"
1376,41419.89,41828.734,"23.69
"
1377,41449.98,41858.828,"23.62
"
1378,41480.09,41888.937,"23.55
"
1379,41510.19,41919.031,"23.65
"
1380,41540.3,41949.14,"23.72
"
1381,41570.39,41979.234,"23.73
"
1382,41600.5,42009.343,"23.82
"
1383,41630.59,42039.437,"23.69
"
1384,41660.7,42069.546,"23.68
"
1385,41690.8,42099.64,"23.64
"
1386,41720.91,42129.75,"23.67
"
1387,41751.0,42159.843,"23.70
"
1388,41781.11,42189.953,"23.70
"
1389,41811.2,42220.046,"23.82
"
1390,41841.31,42250.156,"23.70
"
1391,41871.41,42280.25,"23.74
"
1392,41901.52,42310.359,"23.77
"
1393,41931.61,42340.453,"23.70
"
1394,41961.72,42370.562,"23.73
"
1395,41991.81,42400.656,"23.76
"
1396,42021.92,42430.765,"23.84
"
1397,42052.02,42460.859,"23.72
"
1398,42082.12,42490.968,"23.62
"
1399,42112.22,42521.062,"23.84
"
1400,42142.33,42551.171,"23.75
"
1401,42172.42,42581.265,"23.80
"
1402,42202.53,42611.375,"23.70
"
1403,42232.62,42641.468,"23.77
"
1404,42262.74,42671.578,"23.68
"
1405,42292.83,42701.671,"23.66
"
1406,42322.94,42731.781,"23.69
"
1407,42353.03,42761.875,"23.71
"
1408,42383.14,42791.984,"23.75
"
1409,42413.24,42822.078,"23.73
"
1410,42443.34,42852.187,"23.62
"
1411,42473.44,42882.281,"23.62
"
1412,42503.55,42912.39,"23.81
"
1413,42533.64,42942.484,"23.68
"
1414,42563.75,42972.593,"23.78
"
1415,42593.86,43002.703,"23.81
"
1416,42623.95,43032.796,"23.70
"
1417,42654.06,43062.906,"23.82
"
1418,42684.16,43093.0,"23.63
"
1419,42714.27,43123.109,"23.68
"
1420,42744.36,43153.203,"23.66
"
1421,42774.47,43183.312,"23.67
"
1422,42804.56,43213.406,"23.63
"
1423,42834.67,43243.515,"23.61
"
1424,42864.77,43273.609,"23.65
"
1425,42894.88,43303.718,"23.67
"
1426,42924.97,43333.812,"23.75
"
1427,42955.08,43363.921,"23.63
"
1428,42985.17,43394.015,"23.71
"
1429,43015.28,43424.125,"23.66
"
1430,43045.38,43454.218,"23.66
"
1431,43075.48,43484.328,"23.69
"
1432,43105.58,43514.421,"23.69
"
1433,43135.69,43544.531,"23.65
"
1434,43165.78,43574.625,"23.68
"
1435,43195.89,43604.734,"23.62
"
1436,43225.98,43634.828,"23.70
"
1437,43256.09,43664.937,"23.75
"
1438,43286.19,43695.031,"23.67
"
1439,43316.3,43725.14,"23.72
"
1440,43346.39,43755.234,"23.63
"
1441,43376.5,43785.343,"23.67
"
1442,43406.59,43815.437,"23.81
"
1443,43436.7,43845.546,"23.69
"
1444,43466.8,43875.64,"23.80
"
1445,43496.91,43905.75,"23.75
"
1446,43527.02,43935.859,"23.69
"
1447,43557.11,43965.953,"23.59
"
1448,43587.22,43996.062,"23.68
"
